Year,Species,BioPhyReg,Date,DOY,MigrMonth,TempDepart,NAOIndex
2004,Belted Kingfisher,Twelve,9-Apr-04,100,Apr,0.3,-0.07
2004,Belted Kingfisher,Twelve,19-Apr-04,110,Apr,0.3,-0.07
2004,Belted Kingfisher,Twelve,30-Apr-04,121,Apr,0.3,-0.07
2004,Belted Kingfisher,Twelve,9-May-04,130,Apr,0.3,-0.07
2005,Belted Kingfisher,Eight,26-Apr-05,116,Apr,1,0.12
2005,Belted Kingfisher,Eight,23-May-05,143,Apr,1,0.12
2005,Belted Kingfisher,Eight,28-May-05,148,Apr,1,0.12
2005,Belted Kingfisher,Fifteen,8-Apr-05,98,Apr,1,0.12
2005,Belted Kingfisher,Fifteen,15-Apr-05,105,Apr,1,0.12
2005,Belted Kingfisher,Fourteen,18-Apr-05,108,Apr,1,0.12
2005,Belted Kingfisher,Fourteen,24-Apr-05,114,Apr,1,0.12
2005,Belted Kingfisher,Fourteen,13-May-05,133,Apr,1,0.12
2005,Belted Kingfisher,Nine,9-May-05,129,Apr,1,0.12
2005,Belted Kingfisher,Nine,4-Jun-05,155,Apr,1,0.12
2005,Belted Kingfisher,Seven,15-Apr-05,105,Apr,1,0.12
2005,Belted Kingfisher,Seven,16-Apr-05,106,Apr,1,0.12
2005,Belted Kingfisher,Seven,17-Apr-05,107,Apr,1,0.12
2005,Belted Kingfisher,Seven,17-Apr-05,107,Apr,1,0.12
2005,Belted Kingfisher,Ten,9-Apr-05,99,Apr,1,0.12
2005,Belted Kingfisher,Ten,13-Apr-05,103,Apr,1,0.12
2005,Belted Kingfisher,Ten,15-Apr-05,105,Apr,1,0.12
2005,Belted Kingfisher,Ten,15-Apr-05,105,Apr,1,0.12
2005,Belted Kingfisher,Ten,26-Apr-05,116,Apr,1,0.12
2005,Belted Kingfisher,Thirteen,1-Apr-05,91,Apr,1,0.12
2005,Belted Kingfisher,Thirteen,7-Apr-05,97,Apr,1,0.12
2005,Belted Kingfisher,Thirteen,8-Apr-05,98,Apr,1,0.12
2005,Belted Kingfisher,Thirteen,9-Apr-05,99,Apr,1,0.12
2005,Belted Kingfisher,Thirteen,22-Apr-05,112,Apr,1,0.12
2005,Belted Kingfisher,Thirteen,15-May-05,135,Apr,1,0.12
2005,Belted Kingfisher,Twelve,5-Jan-05,5,Apr,1,0.12
2005,Belted Kingfisher,Twelve,30-Mar-05,89,Apr,1,0.12
2005,Belted Kingfisher,Twelve,5-Apr-05,95,Apr,1,0.12
2005,Belted Kingfisher,Twelve,6-Apr-05,96,Apr,1,0.12
2005,Belted Kingfisher,Twelve,7-Apr-05,97,Apr,1,0.12
2005,Belted Kingfisher,Twelve,8-Apr-05,98,Apr,1,0.12
2005,Belted Kingfisher,Twelve,15-Apr-05,105,Apr,1,0.12
2005,Belted Kingfisher,Twelve,16-Apr-05,106,Apr,1,0.12
2005,Belted Kingfisher,Twelve,18-Apr-05,108,Apr,1,0.12
2005,Belted Kingfisher,Twelve,28-Apr-05,118,Apr,1,0.12
2005,Belted Kingfisher,Twelve,30-Apr-05,120,Apr,1,0.12
2005,Belted Kingfisher,Twelve,14-May-05,134,Apr,1,0.12
2006,Belted Kingfisher,Eight,21-Apr-06,112,Apr,2.6,-1.09
2006,Belted Kingfisher,Eight,23-Apr-06,114,Apr,2.6,-1.09
2006,Belted Kingfisher,Eight,27-Apr-06,118,Apr,2.6,-1.09
2006,Belted Kingfisher,Eleven,16-Apr-06,107,Apr,2.6,-1.09
2006,Belted Kingfisher,Eleven,25-Apr-06,116,Apr,2.6,-1.09
2006,Belted Kingfisher,Fifteen,15-Mar-06,74,Apr,2.6,-1.09
2006,Belted Kingfisher,Fifteen,5-Apr-06,95,Apr,2.6,-1.09
2006,Belted Kingfisher,Fifteen,17-Apr-06,108,Apr,2.6,-1.09
2006,Belted Kingfisher,Fifteen,28-May-06,149,Apr,2.6,-1.09
2006,Belted Kingfisher,Nine,9-Apr-06,99,Apr,2.6,-1.09
2006,Belted Kingfisher,One,29-Apr-06,120,Apr,2.6,-1.09
2006,Belted Kingfisher,Seven,21-Apr-06,112,Apr,2.6,-1.09
2006,Belted Kingfisher,Seven,21-Apr-06,112,Apr,2.6,-1.09
2006,Belted Kingfisher,Ten,6-Apr-06,96,Apr,2.6,-1.09
2006,Belted Kingfisher,Ten,8-Apr-06,98,Apr,2.6,-1.09
2006,Belted Kingfisher,Ten,13-Apr-06,104,Apr,2.6,-1.09
2006,Belted Kingfisher,Ten,14-Apr-06,105,Apr,2.6,-1.09
2006,Belted Kingfisher,Ten,24-Apr-06,115,Apr,2.6,-1.09
2006,Belted Kingfisher,Ten,29-Apr-06,120,Apr,2.6,-1.09
2006,Belted Kingfisher,Ten,1-May-06,122,Apr,2.6,-1.09
2006,Belted Kingfisher,Ten,6-May-06,127,Apr,2.6,-1.09
2006,Belted Kingfisher,Ten,11-May-06,132,Apr,2.6,-1.09
2006,Belted Kingfisher,Ten,24-May-06,145,Apr,2.6,-1.09
2006,Belted Kingfisher,Thirteen,25-Mar-06,84,Apr,2.6,-1.09
2006,Belted Kingfisher,Thirteen,26-Mar-06,85,Apr,2.6,-1.09
2006,Belted Kingfisher,Thirteen,29-Mar-06,88,Apr,2.6,-1.09
2006,Belted Kingfisher,Thirteen,1-Apr-06,91,Apr,2.6,-1.09
2006,Belted Kingfisher,Thirteen,4-Apr-06,94,Apr,2.6,-1.09
2006,Belted Kingfisher,Thirteen,15-Apr-06,106,Apr,2.6,-1.09
2006,Belted Kingfisher,Thirteen,20-May-06,141,Apr,2.6,-1.09
2006,Belted Kingfisher,Twelve,17-Jan-06,17,Apr,2.6,-1.09
2006,Belted Kingfisher,Twelve,29-Mar-06,88,Apr,2.6,-1.09
2006,Belted Kingfisher,Twelve,30-Mar-06,89,Apr,2.6,-1.09
2006,Belted Kingfisher,Twelve,31-Mar-06,90,Apr,2.6,-1.09
2006,Belted Kingfisher,Twelve,31-Mar-06,90,Apr,2.6,-1.09
2006,Belted Kingfisher,Twelve,3-Apr-06,93,Apr,2.6,-1.09
2006,Belted Kingfisher,Twelve,6-May-06,127,Apr,2.6,-1.09
2006,Belted Kingfisher,Twelve,17-May-06,138,Apr,2.6,-1.09
2007,Belted Kingfisher,Eight,26-Apr-07,116,Apr,-1.4,2.79
2007,Belted Kingfisher,Eleven,22-Apr-07,112,Apr,-1.4,2.79
2007,Belted Kingfisher,Fifteen,28-Apr-07,118,Apr,-1.4,2.79
2007,Belted Kingfisher,Fifteen,28-Apr-07,118,Apr,-1.4,2.79
2007,Belted Kingfisher,Fifteen,29-Apr-07,119,Apr,-1.4,2.79
2007,Belted Kingfisher,Nine,22-Mar-07,81,Apr,-1.4,2.79
2007,Belted Kingfisher,Nine,25-Apr-07,115,Apr,-1.4,2.79
2007,Belted Kingfisher,One,8-May-07,128,Apr,-1.4,2.79
2007,Belted Kingfisher,Seven,14-May-07,134,Apr,-1.4,2.79
2007,Belted Kingfisher,Ten,10-Apr-07,100,Apr,-1.4,2.79
2007,Belted Kingfisher,Ten,23-Apr-07,113,Apr,-1.4,2.79
2007,Belted Kingfisher,Ten,24-Apr-07,114,Apr,-1.4,2.79
2007,Belted Kingfisher,Ten,25-Apr-07,115,Apr,-1.4,2.79
2007,Belted Kingfisher,Ten,26-Apr-07,116,Apr,-1.4,2.79
2007,Belted Kingfisher,Ten,28-Apr-07,118,Apr,-1.4,2.79
2007,Belted Kingfisher,Ten,3-May-07,123,Apr,-1.4,2.79
2007,Belted Kingfisher,Ten,8-May-07,128,Apr,-1.4,2.79
2007,Belted Kingfisher,Thirteen,1-Apr-07,91,Apr,-1.4,2.79
2007,Belted Kingfisher,Thirteen,15-Apr-07,105,Apr,-1.4,2.79
2007,Belted Kingfisher,Thirteen,15-May-07,135,Apr,-1.4,2.79
2007,Belted Kingfisher,Thirteen,22-May-07,142,Apr,-1.4,2.79
2007,Belted Kingfisher,Twelve,14-Mar-07,73,Apr,-1.4,2.79
2007,Belted Kingfisher,Twelve,25-Mar-07,84,Apr,-1.4,2.79
2007,Belted Kingfisher,Twelve,10-Apr-07,100,Apr,-1.4,2.79
2007,Belted Kingfisher,Twelve,11-Apr-07,101,Apr,-1.4,2.79
2007,Belted Kingfisher,Twelve,11-Apr-07,101,Apr,-1.4,2.79
2007,Belted Kingfisher,Twelve,14-Apr-07,104,Apr,-1.4,2.79
2007,Belted Kingfisher,Twelve,21-Apr-07,111,Apr,-1.4,2.79
2007,Belted Kingfisher,Twelve,25-Apr-07,115,Apr,-1.4,2.79
2007,Belted Kingfisher,Twelve,30-Apr-07,120,Apr,-1.4,2.79
2007,Belted Kingfisher,Twelve,6-May-07,126,Apr,-1.4,2.79
2008,Belted Kingfisher,Eight,30-Apr-08,120,Apr,2.2,2.1
2008,Belted Kingfisher,Eleven,20-May-08,140,Apr,2.2,2.1
2008,Belted Kingfisher,Fifteen,6-Apr-08,96,Apr,2.2,2.1
2008,Belted Kingfisher,Fifteen,16-Apr-08,106,Apr,2.2,2.1
2008,Belted Kingfisher,Fifteen,16-Apr-08,106,Apr,2.2,2.1
2008,Belted Kingfisher,Fifteen,27-May-08,147,Apr,2.2,2.1
2008,Belted Kingfisher,Five,20-Apr-08,110,Apr,2.2,2.1
2008,Belted Kingfisher,Fourteen,7-Mar-08,66,Apr,2.2,2.1
2008,Belted Kingfisher,Fourteen,8-Apr-08,98,Apr,2.2,2.1
2008,Belted Kingfisher,Fourteen,21-Apr-08,111,Apr,2.2,2.1
2008,Belted Kingfisher,Fourteen,20-May-08,140,Apr,2.2,2.1
2008,Belted Kingfisher,Nine,14-Apr-08,104,Apr,2.2,2.1
2008,Belted Kingfisher,Seven,14-Apr-08,104,Apr,2.2,2.1
2008,Belted Kingfisher,Seven,28-Apr-08,118,Apr,2.2,2.1
2008,Belted Kingfisher,Seven,26-May-08,146,Apr,2.2,2.1
2008,Belted Kingfisher,Ten,1-Apr-08,91,Apr,2.2,2.1
2008,Belted Kingfisher,Ten,16-Apr-08,106,Apr,2.2,2.1
2008,Belted Kingfisher,Ten,17-Apr-08,107,Apr,2.2,2.1
2008,Belted Kingfisher,Ten,17-Apr-08,107,Apr,2.2,2.1
2008,Belted Kingfisher,Ten,22-Apr-08,112,Apr,2.2,2.1
2008,Belted Kingfisher,Ten,28-Apr-08,118,Apr,2.2,2.1
2008,Belted Kingfisher,Ten,5-May-08,125,Apr,2.2,2.1
2008,Belted Kingfisher,Ten,5-May-08,125,Apr,2.2,2.1
2008,Belted Kingfisher,Ten,12-May-08,132,Apr,2.2,2.1
2008,Belted Kingfisher,Ten,1-Jun-08,152,Apr,2.2,2.1
2008,Belted Kingfisher,Thirteen,14-Mar-08,73,Apr,2.2,2.1
2008,Belted Kingfisher,Thirteen,16-Mar-08,75,Apr,2.2,2.1
2008,Belted Kingfisher,Thirteen,9-Apr-08,99,Apr,2.2,2.1
2008,Belted Kingfisher,Thirteen,11-Apr-08,101,Apr,2.2,2.1
2008,Belted Kingfisher,Thirteen,16-Apr-08,106,Apr,2.2,2.1
2008,Belted Kingfisher,Thirteen,19-Apr-08,109,Apr,2.2,2.1
2008,Belted Kingfisher,Twelve,6-Mar-08,65,Apr,2.2,2.1
2008,Belted Kingfisher,Twelve,27-Mar-08,86,Apr,2.2,2.1
2008,Belted Kingfisher,Twelve,30-Mar-08,89,Apr,2.2,2.1
2008,Belted Kingfisher,Twelve,31-Mar-08,90,Apr,2.2,2.1
2008,Belted Kingfisher,Twelve,1-Apr-08,91,Apr,2.2,2.1
2008,Belted Kingfisher,Twelve,3-Apr-08,93,Apr,2.2,2.1
2008,Belted Kingfisher,Twelve,6-Apr-08,96,Apr,2.2,2.1
2008,Belted Kingfisher,Twelve,10-Apr-08,100,Apr,2.2,2.1
2008,Belted Kingfisher,Twelve,24-Apr-08,114,Apr,2.2,2.1
2009,Belted Kingfisher,Eight,29-May-09,149,Apr,3.4,-0.41
2009,Belted Kingfisher,Eleven,23-May-09,143,Apr,3.4,-0.41
2009,Belted Kingfisher,Fifteen,5-Apr-09,95,Apr,3.4,-0.41
2009,Belted Kingfisher,Five,15-Apr-09,105,Apr,3.4,-0.41
2009,Belted Kingfisher,Five,9-May-09,129,Apr,3.4,-0.41
2009,Belted Kingfisher,Fourteen,30-Mar-09,89,Apr,3.4,-0.41
2009,Belted Kingfisher,Fourteen,27-Apr-09,117,Apr,3.4,-0.41
2009,Belted Kingfisher,Nine,18-Apr-09,108,Apr,3.4,-0.41
2009,Belted Kingfisher,Nine,3-May-09,123,Apr,3.4,-0.41
2009,Belted Kingfisher,Seven,20-May-09,140,Apr,3.4,-0.41
2009,Belted Kingfisher,Ten,13-Apr-09,103,Apr,3.4,-0.41
2009,Belted Kingfisher,Ten,13-Apr-09,103,Apr,3.4,-0.41
2009,Belted Kingfisher,Ten,22-Apr-09,112,Apr,3.4,-0.41
2009,Belted Kingfisher,Ten,24-Apr-09,114,Apr,3.4,-0.41
2009,Belted Kingfisher,Ten,29-Apr-09,119,Apr,3.4,-0.41
2009,Belted Kingfisher,Ten,30-Apr-09,120,Apr,3.4,-0.41
2009,Belted Kingfisher,Ten,30-Apr-09,120,Apr,3.4,-0.41
2009,Belted Kingfisher,Ten,1-May-09,121,Apr,3.4,-0.41
2009,Belted Kingfisher,Ten,5-May-09,125,Apr,3.4,-0.41
2009,Belted Kingfisher,Ten,7-May-09,127,Apr,3.4,-0.41
2009,Belted Kingfisher,Ten,11-May-09,131,Apr,3.4,-0.41
2009,Belted Kingfisher,Ten,13-May-09,133,Apr,3.4,-0.41
2009,Belted Kingfisher,Thirteen,5-Apr-09,95,Apr,3.4,-0.41
2009,Belted Kingfisher,Thirteen,12-Apr-09,102,Apr,3.4,-0.41
2009,Belted Kingfisher,Thirteen,17-Apr-09,107,Apr,3.4,-0.41
2009,Belted Kingfisher,Thirteen,18-Apr-09,108,Apr,3.4,-0.41
2009,Belted Kingfisher,Thirteen,25-Apr-09,115,Apr,3.4,-0.41
2009,Belted Kingfisher,Twelve,27-Mar-09,86,Apr,3.4,-0.41
2009,Belted Kingfisher,Twelve,5-Apr-09,95,Apr,3.4,-0.41
2009,Belted Kingfisher,Twelve,5-Apr-09,95,Apr,3.4,-0.41
2009,Belted Kingfisher,Twelve,11-Apr-09,101,Apr,3.4,-0.41
2009,Belted Kingfisher,Twelve,15-Apr-09,105,Apr,3.4,-0.41
2009,Belted Kingfisher,Twelve,17-Apr-09,107,Apr,3.4,-0.41
2010,Belted Kingfisher,Fifteen,28-Apr-10,118,Apr,5.5,-4.64
2010,Belted Kingfisher,Fifteen,6-May-10,126,Apr,5.5,-4.64
2010,Belted Kingfisher,Fifteen,9-May-10,129,Apr,5.5,-4.64
2010,Belted Kingfisher,Fifteen,6-Jun-10,157,Apr,5.5,-4.64
2010,Belted Kingfisher,Five,9-Apr-10,99,Apr,5.5,-4.64
2010,Belted Kingfisher,Fourteen,13-Jan-10,13,Apr,5.5,-4.64
2010,Belted Kingfisher,Fourteen,4-Apr-10,94,Apr,5.5,-4.64
2010,Belted Kingfisher,Fourteen,10-Apr-10,100,Apr,5.5,-4.64
2010,Belted Kingfisher,Fourteen,1-May-10,121,Apr,5.5,-4.64
2010,Belted Kingfisher,Nine,8-Apr-10,98,Apr,5.5,-4.64
2010,Belted Kingfisher,Ten,11-Apr-10,101,Apr,5.5,-4.64
2010,Belted Kingfisher,Ten,13-Apr-10,103,Apr,5.5,-4.64
2010,Belted Kingfisher,Ten,3-May-10,123,Apr,5.5,-4.64
2010,Belted Kingfisher,Ten,7-May-10,127,Apr,5.5,-4.64
2010,Belted Kingfisher,Ten,7-May-10,127,Apr,5.5,-4.64
2010,Belted Kingfisher,Ten,11-May-10,131,Apr,5.5,-4.64
2010,Belted Kingfisher,Ten,20-May-10,140,Apr,5.5,-4.64
2010,Belted Kingfisher,Thirteen,14-Jan-10,14,Apr,5.5,-4.64
2010,Belted Kingfisher,Thirteen,18-Mar-10,77,Apr,5.5,-4.64
2010,Belted Kingfisher,Thirteen,18-Mar-10,77,Apr,5.5,-4.64
2010,Belted Kingfisher,Thirteen,21-Mar-10,80,Apr,5.5,-4.64
2010,Belted Kingfisher,Thirteen,25-Mar-10,84,Apr,5.5,-4.64
2010,Belted Kingfisher,Thirteen,2-Apr-10,92,Apr,5.5,-4.64
2010,Belted Kingfisher,Thirteen,3-Apr-10,93,Apr,5.5,-4.64
2010,Belted Kingfisher,Thirteen,30-Apr-10,120,Apr,5.5,-4.64
2010,Belted Kingfisher,Thirteen,1-May-10,121,Apr,5.5,-4.64
2010,Belted Kingfisher,Thirteen,17-May-10,137,Apr,5.5,-4.64
2010,Belted Kingfisher,Thirteen,20-May-10,140,Apr,5.5,-4.64
2010,Belted Kingfisher,Twelve,5-Jan-10,5,Apr,5.5,-4.64
2010,Belted Kingfisher,Twelve,2-Mar-10,61,Apr,5.5,-4.64
2010,Belted Kingfisher,Twelve,5-Mar-10,64,Apr,5.5,-4.64
2010,Belted Kingfisher,Twelve,21-Mar-10,80,Apr,5.5,-4.64
2010,Belted Kingfisher,Twelve,31-Mar-10,90,Apr,5.5,-4.64
2010,Belted Kingfisher,Twelve,3-Apr-10,93,Apr,5.5,-4.64
2010,Belted Kingfisher,Twelve,6-Apr-10,96,Apr,5.5,-4.64
2010,Belted Kingfisher,Twelve,7-Apr-10,97,Apr,5.5,-4.64
2010,Belted Kingfisher,Twelve,13-Apr-10,103,Apr,5.5,-4.64
2010,Belted Kingfisher,Twelve,15-Apr-10,105,Apr,5.5,-4.64
2010,Belted Kingfisher,Twelve,29-Apr-10,119,Apr,5.5,-4.64
2010,Belted Kingfisher,Twelve,22-May-10,142,Apr,5.5,-4.64
2011,Belted Kingfisher,Eight,7-May-11,127,Apr,0.9,-1.57
2011,Belted Kingfisher,Eleven,23-Apr-11,113,Apr,0.9,-1.57
2011,Belted Kingfisher,Eleven,9-May-11,129,Apr,0.9,-1.57
2011,Belted Kingfisher,Five,11-May-11,131,Apr,0.9,-1.57
2011,Belted Kingfisher,Fourteen,3-Feb-11,34,Apr,0.9,-1.57
2011,Belted Kingfisher,Fourteen,27-Apr-11,117,Apr,0.9,-1.57
2011,Belted Kingfisher,Fourteen,8-May-11,128,Apr,0.9,-1.57
2011,Belted Kingfisher,Fourteen,15-May-11,135,Apr,0.9,-1.57
2011,Belted Kingfisher,Nine,11-May-11,131,Apr,0.9,-1.57
2011,Belted Kingfisher,Seven,23-Apr-11,113,Apr,0.9,-1.57
2011,Belted Kingfisher,Seven,4-Jun-11,155,Apr,0.9,-1.57
2011,Belted Kingfisher,Ten,6-Apr-11,96,Apr,0.9,-1.57
2011,Belted Kingfisher,Ten,13-Apr-11,103,Apr,0.9,-1.57
2011,Belted Kingfisher,Ten,14-Apr-11,104,Apr,0.9,-1.57
2011,Belted Kingfisher,Ten,14-Apr-11,104,Apr,0.9,-1.57
2011,Belted Kingfisher,Ten,16-Apr-11,106,Apr,0.9,-1.57
2011,Belted Kingfisher,Ten,17-May-11,137,Apr,0.9,-1.57
2011,Belted Kingfisher,Ten,25-May-11,145,Apr,0.9,-1.57
2011,Belted Kingfisher,Thirteen,2-Jan-11,2,Apr,0.9,-1.57
2011,Belted Kingfisher,Thirteen,5-Jan-11,5,Apr,0.9,-1.57
2011,Belted Kingfisher,Thirteen,13-Mar-11,72,Apr,0.9,-1.57
2011,Belted Kingfisher,Thirteen,11-Apr-11,101,Apr,0.9,-1.57
2011,Belted Kingfisher,Thirteen,13-Apr-11,103,Apr,0.9,-1.57
2011,Belted Kingfisher,Thirteen,19-Apr-11,109,Apr,0.9,-1.57
2011,Belted Kingfisher,Thirteen,20-Apr-11,110,Apr,0.9,-1.57
2011,Belted Kingfisher,Thirteen,30-Apr-11,120,Apr,0.9,-1.57
2011,Belted Kingfisher,Thirteen,21-May-11,141,Apr,0.9,-1.57
2011,Belted Kingfisher,Thirteen,18-Jun-11,157,Apr,0.9,-1.57
2011,Belted Kingfisher,Twelve,5-Jan-11,5,Apr,0.9,-1.57
2011,Belted Kingfisher,Twelve,6-Apr-11,96,Apr,0.9,-1.57
2011,Belted Kingfisher,Twelve,9-Apr-11,99,Apr,0.9,-1.57
2011,Belted Kingfisher,Twelve,10-Apr-11,100,Apr,0.9,-1.57
2011,Belted Kingfisher,Twelve,19-Apr-11,109,Apr,0.9,-1.57
2011,Belted Kingfisher,Twelve,21-Apr-11,111,Apr,0.9,-1.57
2011,Belted Kingfisher,Twelve,26-Apr-11,116,Apr,0.9,-1.57
2011,Belted Kingfisher,Twelve,30-Apr-11,120,Apr,0.9,-1.57
2011,Belted Kingfisher,Twelve,12-Jun-11,157,Apr,0.9,-1.57
2012,Belted Kingfisher,Eight,20-Apr-12,111,Apr,3.2,1.6
2012,Belted Kingfisher,Eleven,26-Apr-12,117,Apr,3.2,1.6
2012,Belted Kingfisher,Eleven,6-May-12,127,Apr,3.2,1.6
2012,Belted Kingfisher,Fifteen,9-Apr-12,100,Apr,3.2,1.6
2012,Belted Kingfisher,Fifteen,28-Apr-12,119,Apr,3.2,1.6
2012,Belted Kingfisher,Five,8-Apr-12,99,Apr,3.2,1.6
2012,Belted Kingfisher,Fourteen,21-Mar-12,81,Apr,3.2,1.6
2012,Belted Kingfisher,Fourteen,5-May-12,126,Apr,3.2,1.6
2012,Belted Kingfisher,Seven,7-Apr-12,98,Apr,3.2,1.6
2012,Belted Kingfisher,Seven,17-Apr-12,108,Apr,3.2,1.6
2012,Belted Kingfisher,Seven,4-May-12,125,Apr,3.2,1.6
2012,Belted Kingfisher,Ten,18-Feb-12,49,Apr,3.2,1.6
2012,Belted Kingfisher,Ten,24-Mar-12,84,Apr,3.2,1.6
2012,Belted Kingfisher,Ten,12-Apr-12,103,Apr,3.2,1.6
2012,Belted Kingfisher,Ten,14-Apr-12,105,Apr,3.2,1.6
2012,Belted Kingfisher,Ten,19-Apr-12,110,Apr,3.2,1.6
2012,Belted Kingfisher,Ten,19-Apr-12,110,Apr,3.2,1.6
2012,Belted Kingfisher,Ten,25-Apr-12,116,Apr,3.2,1.6
2012,Belted Kingfisher,Thirteen,1-Jan-12,1,Apr,3.2,1.6
2012,Belted Kingfisher,Thirteen,1-Jan-12,1,Apr,3.2,1.6
2012,Belted Kingfisher,Thirteen,10-Feb-12,41,Apr,3.2,1.6
2012,Belted Kingfisher,Thirteen,12-Feb-12,43,Apr,3.2,1.6
2012,Belted Kingfisher,Thirteen,21-Mar-12,81,Apr,3.2,1.6
2012,Belted Kingfisher,Thirteen,4-Jun-12,156,Apr,3.2,1.6
2012,Belted Kingfisher,Twelve,1-Jan-12,1,Apr,3.2,1.6
2012,Belted Kingfisher,Twelve,28-Jan-12,28,Apr,3.2,1.6
2012,Belted Kingfisher,Twelve,3-Mar-12,63,Apr,3.2,1.6
2012,Belted Kingfisher,Twelve,26-Apr-12,117,Apr,3.2,1.6
2012,Belted Kingfisher,Twelve,30-Apr-12,121,Apr,3.2,1.6
2012,Belted Kingfisher,Twelve,2-May-12,123,Apr,3.2,1.6
2012,Belted Kingfisher,Twelve,5-May-12,126,Apr,3.2,1.6
2013,Belted Kingfisher,Eight,7-Jun-13,158,Apr,-0.8,-1
2013,Belted Kingfisher,Eleven,4-May-13,124,Apr,-0.8,-1
2013,Belted Kingfisher,Fifteen,26-Apr-13,116,Apr,-0.8,-1
2013,Belted Kingfisher,Fifteen,12-May-13,132,Apr,-0.8,-1
2013,Belted Kingfisher,Fifteen,13-Jun-13,164,Apr,-0.8,-1
2013,Belted Kingfisher,Five,24-Apr-13,114,Apr,-0.8,-1
2013,Belted Kingfisher,Fourteen,6-Jan-13,6,Apr,-0.8,-1
2013,Belted Kingfisher,Fourteen,10-Apr-13,100,Apr,-0.8,-1
2013,Belted Kingfisher,Fourteen,11-Apr-13,101,Apr,-0.8,-1
2013,Belted Kingfisher,Fourteen,17-Apr-13,107,Apr,-0.8,-1
2013,Belted Kingfisher,Fourteen,23-Apr-13,113,Apr,-0.8,-1
2013,Belted Kingfisher,Nine,13-Apr-13,103,Apr,-0.8,-1
2013,Belted Kingfisher,Nine,21-Apr-13,111,Apr,-0.8,-1
2013,Belted Kingfisher,One,22-May-13,142,Apr,-0.8,-1
2013,Belted Kingfisher,Seven,18-Apr-13,108,Apr,-0.8,-1
2013,Belted Kingfisher,Seven,23-Apr-13,113,Apr,-0.8,-1
2013,Belted Kingfisher,Seven,26-Apr-13,116,Apr,-0.8,-1
2013,Belted Kingfisher,Seven,29-Apr-13,119,Apr,-0.8,-1
2013,Belted Kingfisher,Six,12-May-13,132,Apr,-0.8,-1
2013,Belted Kingfisher,Six,18-May-13,138,Apr,-0.8,-1
2013,Belted Kingfisher,Ten,4-Apr-13,94,Apr,-0.8,-1
2013,Belted Kingfisher,Ten,13-Apr-13,103,Apr,-0.8,-1
2013,Belted Kingfisher,Ten,18-Apr-13,108,Apr,-0.8,-1
2013,Belted Kingfisher,Ten,19-Apr-13,109,Apr,-0.8,-1
2013,Belted Kingfisher,Ten,19-Apr-13,109,Apr,-0.8,-1
2013,Belted Kingfisher,Ten,24-Apr-13,114,Apr,-0.8,-1
2013,Belted Kingfisher,Ten,29-Apr-13,119,Apr,-0.8,-1
2013,Belted Kingfisher,Ten,18-May-13,138,Apr,-0.8,-1
2013,Belted Kingfisher,Ten,28-May-13,148,Apr,-0.8,-1
2013,Belted Kingfisher,Ten,6-Jun-13,157,Apr,-0.8,-1
2013,Belted Kingfisher,Thirteen,20-Jan-13,20,Apr,-0.8,-1
2013,Belted Kingfisher,Thirteen,13-Feb-13,44,Apr,-0.8,-1
2013,Belted Kingfisher,Thirteen,4-Apr-13,94,Apr,-0.8,-1
2013,Belted Kingfisher,Thirteen,10-Apr-13,100,Apr,-0.8,-1
2013,Belted Kingfisher,Thirteen,13-Apr-13,103,Apr,-0.8,-1
2013,Belted Kingfisher,Thirteen,20-Apr-13,110,Apr,-0.8,-1
2013,Belted Kingfisher,Thirteen,20-Apr-13,110,Apr,-0.8,-1
2013,Belted Kingfisher,Thirteen,27-Apr-13,117,Apr,-0.8,-1
2013,Belted Kingfisher,Thirteen,15-May-13,135,Apr,-0.8,-1
2013,Belted Kingfisher,Thirteen,8-Jun-13,159,Apr,-0.8,-1
2013,Belted Kingfisher,Twelve,13-Mar-13,72,Apr,-0.8,-1
2013,Belted Kingfisher,Twelve,1-Apr-13,91,Apr,-0.8,-1
2013,Belted Kingfisher,Twelve,7-Apr-13,97,Apr,-0.8,-1
2013,Belted Kingfisher,Twelve,7-Apr-13,97,Apr,-0.8,-1
2013,Belted Kingfisher,Twelve,9-Apr-13,99,Apr,-0.8,-1
2013,Belted Kingfisher,Twelve,13-Apr-13,103,Apr,-0.8,-1
2013,Belted Kingfisher,Twelve,14-Apr-13,104,Apr,-0.8,-1
2013,Belted Kingfisher,Twelve,16-Apr-13,106,Apr,-0.8,-1
2013,Belted Kingfisher,Twelve,17-Apr-13,107,Apr,-0.8,-1
2013,Belted Kingfisher,Twelve,27-Apr-13,117,Apr,-0.8,-1
2013,Belted Kingfisher,Twelve,10-May-13,130,Apr,-0.8,-1
2013,Belted Kingfisher,Twelve,21-May-13,141,Apr,-0.8,-1
2014,Belted Kingfisher,Eleven,16-Apr-14,106,Apr,-1.1,1.6
2014,Belted Kingfisher,Eleven,18-Apr-14,108,Apr,-1.1,1.6
2014,Belted Kingfisher,Eleven,14-May-14,134,Apr,-1.1,1.6
2014,Belted Kingfisher,Fifteen,3-Apr-14,93,Apr,-1.1,1.6
2014,Belted Kingfisher,Fifteen,11-Apr-14,101,Apr,-1.1,1.6
2014,Belted Kingfisher,Fifteen,4-May-14,124,Apr,-1.1,1.6
2014,Belted Kingfisher,Fifteen,6-May-14,126,Apr,-1.1,1.6
